"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"03/26/2025 17:06:27","1213","Firewall Settings","Flood Protection","UDP Flood Detected","Standard Note String","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Attack Destination: 0.0.0.0 - 255.255.255.255, Most active attacker information: [1]192.168.32.100:2052 -> 10.255.255.255:1202 (1599 pkts)  [2]192.168.100.230:37486 -> 142.250.200.74:443 (782 pkts)  [3]192.168.100.230:60281 -> 157.240.5.63:443 (370 pkts)","Possible UDP flood attack detected",""
"03/26/2025 17:06:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:07:18","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","24589","","","","","44.224.140.180","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 17:07:35","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X6","","199.232.214.172","8","","","","","192.168.100.234","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 17:07:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:08:19","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.74.227","80","","","","","192.168.32.16","60913","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 17:08:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:09:21","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","13.107.42.16","443","","","","","192.168.32.6","59822","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 17:09:34","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","204.79.197.200","8","","","","","192.168.32.156","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 17:09:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:10:23","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","195.184.76.93","63650","","","","","217.124.116.61","25550","","","","","tcp","","","60","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:10:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:10:46","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","204.79.197.200","8","","","","","192.168.32.156","1","","","","","","","","","","","","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"03/26/2025 17:11:36","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","193.163.125.210","43348","","","","","217.124.116.61","3479","","","","","tcp","","","46","","","","","","","","","","","","","","Service RPC Services","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:11:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:11:46","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","204.79.197.200","8","","","","","192.168.32.170","1","","","","","","","","","","","","","","","316","3","","","","","","","NA","","","IPS Detection Alert: ICMP Echo Reply, SID: 316, Priority: Low",""
"03/26/2025 17:12:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:12:37","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.184.3","80","","","","","192.168.32.233","60054","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 17:13:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:13:44","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","196.251.73.77","41884","","","","","217.124.116.61","23","","","","","tcp","","","46","","","","","","","","","","","","","","General Telnet","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:14:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:14:44","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.184.3","80","","","","","192.168.32.233","60094","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 17:15:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:15:45","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","08:BF:B8:12:BF:44","Unknown","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.67","54332","","","","","13.107.42.16","443","","","","","tcp","","","363","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 17:16:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:16:54","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","185.91.127.81","35340","","","","","217.124.116.61","10810","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:17:20","608","Security Services","IPS","IPS Detection Alert","Standard IDP Message String","Alert","","","","X1","","","","X0","","199.232.210.172","8","","","","","192.168.32.152","1","","","","","","","","","","","","","","","352","3","","","","","","","NA","","","IPS Detection Alert: ICMP Time-To-Live Exceeded in Transit, SID: 352, Priority: Low",""
"03/26/2025 17:17:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:17:53","1213","Firewall Settings","Flood Protection","UDP Flood Detected","Standard Note String","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","Attack Destination: 0.0.0.0 - 255.255.255.255, Most active attacker information: [1]192.168.32.100:2052 -> 10.255.255.255:1202 (1735 pkts)  [2]192.168.100.225:57580 -> 216.58.215.170:443 (692 pkts)  [3]192.168.100.230:38025 -> 142.250.200.138:443 (153 pk","Possible UDP flood attack detected",""
"03/26/2025 17:18:01","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","20.64.107.9","53863","","","","","217.124.116.61","5902","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:18:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","54:B2:03:8B:9E:BA","PEGATRON CORPORATION","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::67ba:e868:3bef:c9af","5353","","","","","ff02::fb","5353","","","","","udp","","","91","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:19:04","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","13.107.42.16","443","","","","","192.168.32.7","62872","","","","","tcp","","","46","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 17:19:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:20:08","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","206.168.32.63","49017","","","","","217.124.116.61","41672","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:20:36","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:21:10","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","LAN","18:C2:41:96:50:99","SONICWALL","X0","WAN","142.250.200.131","80","","","","","192.168.32.233","44810","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTP","drop","","","TCP packet dropped",""
"03/26/2025 17:21:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:22:15","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","00:A0:26:D8:CE:CA","TELDAT, S.A.","X1","WAN","18:C2:41:96:50:99","SONICWALL","X1","WAN","206.168.32.62","32505","","","","","217.124.116.61","5225","","","","","tcp","","","46","","","","","","","","","","","","","","General TCP","drop","","TCP Flag(s): SYN","TCP packet dropped",""
"03/26/2025 17:22:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:23:18","36","Network","TCP","TCP Packets Dropped","Standard Policy","Notice","2048","3C:2A:F4:02:50:8D","BROTHER INDUSTRIES","X0","LAN","18:C2:41:96:50:98","SONICWALL","X1","WAN","192.168.32.225","52668","","","","","54.68.123.2","443","","","","","tcp","","","52","","5 (LAN->WAN)","","","","","","","","","","","","General HTTPS","drop","","","TCP packet dropped",""
"03/26/2025 17:23:37","1233","Firewall Settings","Multicast","Link-Local/Multicast IPv6 Packet","Standard Note Protocol","Notice","34525","08:BF:B8:12:C3:FC","Unknown","X0","LAN","33:33:00:00:00:FB","Unknown","","","fe80::1441:acb8:5be4:f239","5353","","","","","ff02::fb","5353","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Unhandled link-local or multicast IPv6 packet dropped",""
"03/26/2025 17:24:02","1232","System","Time","NTP Request Sent","Standard Note String","Notice","","","","X0","","","","X1","","217.124.116.61","123","","","","","130.88.203.13","123","","","","","","","","","","","","","","","","","","","","","","","forward","","Send request to NTP server 130.88.203.13","NTP Request sent",""
